labels	text	cls
O O O B_restaurant_type O O O B_party_size_number O B_city O O B_facility O	I need a restaurant that can seat 3 in Cochran that has wifi .	False
O O O O O B_party_size_number B_timeRange I_timeRange I_timeRange O O B_restaurant_type O B_country	I'd like a table for six in nine weeks at a restaurant in Tokelau	False
B_object_name I_object_name I_object_name O O O O B_rating_value B_rating_unit O O B_best_rating O	Programming the Universe is average and deserves three stars out of 6 .	False
O O B_artist I_artist B_music_item O B_playlist_owner B_playlist I_playlist I_playlist O	Put a Paul Hardcastle song in my classic jazz funk playlist.	False
O O O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name	Can you find Fire Escape in the Sky: The Godlike Genius of Scott Walker	False
O B_object_name I_object_name I_object_name I_object_name O B_rating_value B_rating_unit	Rate What Is Called Thinking ? 0 stars	False
O O O O O O O B_restaurant_type O B_timeRange I_timeRange I_timeRange O O B_spatial_relation O B_poi I_poi O B_party_size_description I_party_size_description I_party_size_description I_party_size_description O	I would like to book at a pub on mar. 8, 2020 that is close to Broadway-Lafayette St for my daughters and I .	False
O O O O B_object_name I_object_name I_object_name I_object_name B_object_type I_object_type O	Please search for the Puppet on a String video game .	False
O B_object_select B_object_type O B_rating_value B_rating_unit	the next novel is 4 stars	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist O	add tolmatschowa schwestern to my Street Dance playlist	False
O B_movie_type B_spatial_relation I_spatial_relation I_spatial_relation	list movies in the neighbourhood	False
O O O O O B_movie_name I_movie_name O O B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange O	Find me a showing of The Vanquished that starts nine hours and 1 second from now .	False
O O O O O O B_city	need to book a table in Ludden	False
O B_artist O B_playlist I_playlist I_playlist	Add jenifer to Rock the 2000's	False
O O O O B_movie_name I_movie_name I_movie_name O	I'd like to see Forgetting the Girl .	False
O B_object_name O O B_object_type	find ArcIMS , a picture	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name O	Find a show called Star Trek: Starfleet Academy Starship Bridge Simulator .	False
O O O O O B_restaurant_type O B_party_size_number B_timeRange I_timeRange	I want to book a restaurant for ten this summer	False
O O B_album I_album I_album O B_artist I_artist O O B_service O	Please play Short And Sweet by Teyana Taylor from my itunes .	False
O O O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name O O O O B_best_rating O O B_rating_value O O	I would give The Case of the Late Pig a best rating of 6 and a five for value	False
O O B_sort B_restaurant_type O B_party_size_number O B_country O B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange	book a best steakhouse for 2 in Montserrat on 79 days and a half from now	False
O O O O O O B_city I_city O B_timeRange I_timeRange O	What will the weather be in Post Falls on feb. 17 ?	False
O B_object_name I_object_name I_object_name I_object_name B_rating_value	Rate The Stars Shine Down 5	False
O B_object_select B_object_type B_rating_value B_rating_unit	Rate this textbook five points	False
O B_track	Play Tomorrow	False
O O O B_object_name I_object_name I_object_name I_object_name I_object_name B_object_type	Look for the No Bigger than a Minute soundtrack	False
O B_object_name I_object_name I_object_name I_object_name O	Find The Gill Deacon Show .	False
O O B_served_dish I_served_dish B_timeRange I_timeRange O B_country O O B_restaurant_type O B_party_size_number	book for lobster newberg this week in Malaysia at a restaurant for four	False
O O O B_music_item O B_artist I_artist	Play me a symphony by Ricky Bell	False
O O O B_object_type I_object_type O B_movie_type I_movie_type B_spatial_relation I_spatial_relation	What are the movie schedules for animated movies close by	False
O O O O B_party_size_number O O B_restaurant_type O B_timeRange I_timeRange	reserve a table for two at the restaurant at 9 pm	False
O B_entity_name I_entity_name I_entity_name I_entity_name O O O B_playlist I_playlist I_playlist	add slave to the rhythm to the playlist Massive Soca Hits	False
O B_object_name I_object_name I_object_name I_object_name O	Find The Path to Power .	False
O B_artist I_artist O B_service O O B_track I_track I_track	play ray davies on Iheart by only Hit It Again	False
O O O O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O	What time could I see A Mile in His Shoes ?	False
O O B_music_item O B_playlist_owner O B_playlist I_playlist	Add this song to my list Trabajo Relax	False
B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange O O B_object_location_type B_spatial_relation O B_movie_type	in 1 hour and 1 minute find a cinema nearest for films	False
O B_entity_name O B_playlist_owner B_playlist I_playlist I_playlist O	add vera to my 80's Jam Session playlist	False
O O B_object_name I_object_name I_object_name B_object_type	Look up The Baltic Times picture	False
O B_artist O B_music_item O B_playlist_owner B_playlist I_playlist I_playlist I_playlist I_playlist O	Add kaya newest track to my I Love My '00's R&B playlist	False
O O B_object_select B_object_part_of_series_type O B_rating_value	Rate the current saga a five	False
O O O O O B_artist I_artist B_music_item O B_playlist_owner B_playlist O	I want to add this bon scott song to my Post-grunge list	False
O O O O B_artist I_artist	Play music by artist mark ashley	False
O O B_music_item B_track I_track I_track I_track I_track O B_artist I_artist	Play the song Two Suns In The Sunset by Airi Suzuki	False
O O O O O B_object_type I_object_type B_object_name I_object_name I_object_name O	Please help me search the TV series A Mouse Divided .	False
O O O B_condition_description O B_city	Will it be rainy in Neffs	False
O O O B_object_select B_object_type B_rating_value O O B_best_rating	I give the current book two out of 6	False
O O O B_object_type I_object_type B_object_name I_object_name I_object_name	Show me the TV show My Only Wish	False
O O B_music_item O O B_playlist I_playlist O	Add another song to the Cita Romántica playlist.	False
O O O O O B_timeRange I_timeRange O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi O	What will the weather be this year in Horseshoe Lake State Fish and Wildlife Area ?	False
O O O B_music_item O B_playlist_owner B_playlist O	Please add this track to my weekend list	False
O O O B_location_name I_location_name B_object_type I_object_type O	What is the AMC Theaters movie schedule ?	False
O B_track I_track	play Mikazuki Sunset	False
B_restaurant_type O B_city O O O B_cuisine B_spatial_relation B_restaurant_type	Restaurant in Brokaw for a cuisine russian far restaurant	False
O B_object_type O B_movie_type I_movie_type O O B_spatial_relation O	What times will animated movies be showing nearby ?	False
O O O O B_entity_name I_entity_name I_entity_name O B_playlist_owner O O B_playlist I_playlist I_playlist I_playlist I_playlist I_playlist	I want to add Aprite le finestre to my playlist entitled This Is Earth, Wind & Fire	False
O B_object_name I_object_name	find Home Fires	False
O B_object_name I_object_name	find Tortured Man	False
O O O O O B_spatial_relation O O B_party_size_description I_party_size_description I_party_size_description I_party_size_description I_party_size_description O B_poi I_poi	Make me a reservation somewhere near here for me and my step brother by adeline's apartment	False
O O O B_object_select B_object_type O O B_rating_value B_rating_unit O O O O B_best_rating	I think that this novel should get 2 points and a rating of 6	False
O O O O O B_city I_city O B_state	Tell me the forecast for Rogers City , MS	False
O B_object_name I_object_name O O O B_rating_value O	Give The Whisperer a rating of 0 .	False
O O O O O B_sort B_restaurant_type O B_timeRange I_timeRange I_timeRange	Book me seating at a popular joint for Sep. the 10th	False
O O O O O B_object_type I_object_type O B_movie_type B_spatial_relation I_spatial_relation I_spatial_relation	I'd like to see the movie schedule for movies in the area	False
O B_object_name I_object_name I_object_name O B_rating_value	Rate Three Men Out a three	False
O O O O B_movie_type I_movie_type B_spatial_relation I_spatial_relation I_spatial_relation	where can i see animated movies in the neighborhood	False
O O O O O B_object_type O B_object_name I_object_name I_object_name I_object_name O	Can you find me the game , Super Scription of Data ?	False
O O O O O O B_city	What will the weather be in Wakarusa	False
O O O O O O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange O	Will the weather be okay in Northern Luzon Heroes Hill National Park 4 and a half months from now ?	False
O O O B_object_name I_object_name I_object_name I_object_name I_object_name B_rating_value B_rating_unit	I would give The Lady of the Rivers 0 stars	False
O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_object_part_of_series_type O O O O B_rating_value	The Great Science Fiction Stories About Mars series deserves a rating of zero	False
O O B_object_select B_object_type O B_rating_value O O B_best_rating	rate the previous textbook a 4 out of 6	False
O O B_genre I_genre	Play some Christian Rock	False
O O B_condition_description B_current_location O B_timeRange O	Will it rain here at 13:22:09 ?	False
O O O O B_artist I_artist	Play some music by beverley martyn	False
O O O O B_party_size_description I_party_size_description I_party_size_description I_party_size_description O B_restaurant_name I_restaurant_name I_restaurant_name O B_country I_country	Book a table for chasity ruiz and mary at The Fat Duck in Puerto Rico	False
O O B_restaurant_type B_timeRange I_timeRange O B_party_size_description I_party_size_description I_party_size_description I_party_size_description I_party_size_description O B_state	book a restaurant this week for joni, wilda sanders and I in AL	False
O B_object_name I_object_name I_object_name I_object_name I_object_name B_rating_value B_rating_unit O O B_best_rating O	Rate The Postman Always Rings Twice zero stars out of 6 .	False
O B_object_name I_object_name	find Friendship Way	False
O O O B_condition_temperature O B_city O B_country	Will it be warm in Cotati in Guinea-Bissau	False
O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name	find Racing the Beam: The Atari Video Computer System	False
O O B_playlist I_playlist O	Listen to Power Gaming playlist	False
O O O O O B_timeRange I_timeRange I_timeRange O B_state	What will it be like feb. the twentieth in Colorado	False
O B_entity_name I_entity_name O B_playlist	add grim skunk to Duetos	False
O O O O O O B_state	what is the weather forecast for Maryland	False
O B_movie_name I_movie_name I_movie_name O B_location_name I_location_name	find The Dead Matter at Speakeasy Theaters	False
O O O B_object_type I_object_type O B_location_name I_location_name O O	What do the movie schedules at B&B Theatres look like?	False
O O B_sort I_sort B_artist O O B_service	Play the most popular Coti songs on Pandora	False
O O O O O B_movie_type O O O O O B_location_name I_location_name O	What are the selections of films that are being shown at Cinemark Theatres ?	False
O O O O O B_object_type I_object_type O B_object_name I_object_name O	Where can I stream a television show called Safety EP ?	False
O B_object_select B_object_part_of_series_type B_rating_value O O B_best_rating O	Rate this series one out of 6 .	False
O O O O O O B_city I_city B_country O B_timeRange I_timeRange I_timeRange O	What will the weather be in Waverly City Brazil on Purple Heart Day ?	False
O B_music_item B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist O	Add artist danny carey to my Classic Jazz Singers playlist.	False
O B_object_name I_object_name I_object_name B_rating_value B_rating_unit O	Give The Lost Princess 3 stars .	False
O B_artist B_music_item O B_playlist_owner O B_playlist I_playlist I_playlist	add Curse song to my playlist Guest List Engadget	False
O O B_music_item O B_playlist I_playlist	add this artist to spring music	False
O O B_artist I_artist O O O B_year O B_service	Play some Ray Williams music from the nineties on spotify	False
O O B_year B_music_item O B_service O	Play a 2009 concerto on Deezer .	False
O O O O B_spatial_relation I_spatial_relation O B_current_location O	What's the weather forecast not far from here ?	False
O B_location_name I_location_name O B_movie_name I_movie_name O	Is Amco Entertainment showing Cień Caseya today?	False
O O B_music_item O B_playlist_owner B_playlist I_playlist O	Add the album to my Heavy Gamer playlist.	False
O O O B_object_type I_object_type O B_location_name I_location_name I_location_name	What are the movie times at Goodrich Quality Theaters	False
O O O O O B_object_type B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name O	I want to read the novel Pokémon the Movie: Black—Victini and Reshiram and White—Victini and Zekrom .	False
O O O B_object_type I_object_type O B_object_name I_object_name I_object_name I_object_name O	Show me a television show named A Love to Hide .	False
O O O O B_music_item O B_artist I_artist O B_service	Can you play a chant by Butch Trucks on Spotify	False
O B_object_name I_object_name B_rating_value O O B_best_rating B_rating_unit	Rate The Scoop 5 out of 6 points	False
O O B_object_type O B_object_name I_object_name I_object_name O	Find a book called The Polish Bride .	False
O O B_restaurant_type B_spatial_relation O B_city B_timeRange I_timeRange O	Book a restaurant far from Kokomo this fall .	False
O O O O B_country I_country I_country I_country I_country O B_timeRange	what weather is in Saint Vincent and the Grenadines on Thursday	False
O O O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O	When can I see Journey to the End of the Night ?	False
O O O O O O O B_restaurant_name I_restaurant_name I_restaurant_name O B_spatial_relation I_spatial_relation I_spatial_relation O O O O B_city	I need to book a table at The Star Inn that's within walking distance from my place in Ashland	False
O B_playlist I_playlist	play Latin Dinner	False
O O O O O B_artist I_artist	Play music from the artist Joe Sample	False
O O O O B_object_type I_object_type O B_timeRange I_timeRange I_timeRange I_timeRange O	Can i get the movie schedule for eleven hours from now ?	False
O O B_spatial_relation B_restaurant_type O O B_served_dish O B_poi I_poi O B_party_size_number O	Book a distant restaurant that serves blini on 103rd St for 6 people.	False
O O O O B_object_type I_object_type B_object_name I_object_name O O	What channel does the television show The RoxBox play on?	False
O O O B_object_select B_object_type O O O B_rating_value	I would give this novel a rating of two	False
O B_music_item O O O B_year O B_artist I_artist	Play theme music from the twenties by Tata Young	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name I_object_name	find a photograph called The Lighthouse by the Sea	False
O B_object_name I_object_name O	Find The Gamble .	False
O B_object_select B_object_type B_rating_value O O B_best_rating	rate this essay zero out of 6	False
B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name O O B_rating_value O O B_best_rating O	Evolution and the Theory of Games gets a five out of 6 .	False
O B_condition_temperature O O O B_current_location B_timeRange I_timeRange O	How temperate will it be here this week ?	False
O O O O O O B_restaurant_type O B_state O B_party_size_number	I need a reservation for a joint in AZ for 3	False
O O O B_condition_description O O O O B_current_location I_current_location	Is there a depression in weather at my current spot	False
O O B_sort B_year B_music_item I_music_item	Play the top 1991 sound track	False
O O B_music_item B_track I_track I_track I_track O B_artist I_artist	Play the track That Would Be Something from Eden Ahbez	False
O O O O B_restaurant_name I_restaurant_name O B_state O O O O B_party_size_number	I need seating at Floating restaurant in Tennessee for a group of 9	False
O O O B_object_type I_object_type B_object_name I_object_name I_object_name I_object_name I_object_name	Search for the video game The Book of Heroic Failures	False
O O O O O O B_object_name	I'm looking for a job in Inversion	False
O O O O O O O B_state B_timeRange I_timeRange I_timeRange I_timeRange O	What kind of weather will be in VA 12 years from now ?	False
O O B_object_name I_object_name I_object_name	Search for To Heart 2	False
O B_object_select B_object_type O B_rating_value	Rate this novel a 3	False
O B_music_item O B_playlist_owner B_playlist I_playlist O	add tune to my mellow bars playlist	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist O	Add tara blaise to my power gaming playlist	False
O B_entity_name I_entity_name I_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist I_playlist I_playlist I_playlist I_playlist	add global underground 006 sydney to my Best Metal of the New Millennium	False
O B_rating_value B_rating_unit O O B_object_select B_object_type	Give 4 stars to the current essay	False
B_album O O O B_service	Plays some akb48 on Youtube	False
O O O B_object_type I_object_type B_timeRange	What are the movie schedule now	False
O O O O B_party_size_number O O O B_sort I_sort B_restaurant_type O O B_cuisine O O B_city I_city	Book a reservation for seven people at a highly rated restaurant that serves moroccan food in East Greenville	False
O O O O O O O B_party_size_number O O B_restaurant_type O B_city I_city O B_state	Book a reservation for a parry of eight for a restaurant in Birch River , MO	False
O O O O O B_artist I_artist O B_service	I want to hear some Boris Grebenchtchikov on Zvooq	False
O O O O B_entity_name O B_playlist_owner O O B_playlist I_playlist	Can you add some disco to my playlist called Genuine R&B	False
O B_object_type I_object_type O B_movie_type I_movie_type B_spatial_relation I_spatial_relation I_spatial_relation	Find movie schedules for animated movies in the area	False
O O O O B_object_select B_object_part_of_series_type B_rating_value B_rating_unit	I would give this current chronicle three points	False
O O O O O B_city O B_country I_country	What is the forecast for Farmerville in Cape Verde	False
O O O O B_object_type I_object_type O B_object_name I_object_name	Need to find the TV series called Administrative Behavior	False
O O B_object_name I_object_name I_object_name B_object_type I_object_type O	Please search A New Machine TV series .	False
O O O O O B_restaurant_type O B_state O O B_served_dish I_served_dish I_served_dish	Grab a table at a restaurant in Minnesota that serves ice cream cake	False
O O O O O B_condition_temperature O B_city	Is it going to be hot in Chrisman	False
O B_location_name I_location_name B_movie_type	find Warren Theatres films	False
O O O O O B_party_size_number O O B_sort B_restaurant_type O B_timeRange I_timeRange O B_state	I want a table for 7 at a popular cafeteria on Holy Saturday in GA	False
B_object_name O O O O B_object_select B_object_part_of_series_type B_rating_value B_rating_unit O	How can I rate the current chronicle 5 stars ?	False
O B_service B_genre I_genre I_genre	play Pandora Christian Gangsta Rap	False
O B_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist O	put United Abominations onto my rare groove playlist	False
O O O O O O B_restaurant_type O B_country I_country	Make reservations for me at a taverna in Hong Kong	False
O B_timeRange I_timeRange B_movie_type O B_location_name I_location_name	find seven AM movies at Dipson Theatres	False
O O B_restaurant_name O O O O B_party_size_number	I want Jean-Georges for a party of 2	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name	find a photograph called Dragon Ball Z: The Best Selections	False
O O B_object_select B_object_type O B_rating_value O	Rate the current novel a 3 .	False
O O O B_object_type B_object_name I_object_name I_object_name O	Show me the movie Purple Heart Diary .	False
O O B_condition_temperature O B_country	Is it chilly in Curacao	False
O O O O O B_timeRange O B_restaurant_name I_restaurant_name O B_state I_state O	I want a reservation for 11:16:07 at The Fort in South Carolina .	False
O O O O B_party_size_description I_party_size_description I_party_size_description I_party_size_description I_party_size_description	make a reservation for hillary, dina chavez and alexis	False
O O O B_object_type I_object_type O B_location_name I_location_name	Show me the movie schedule for Caribbean Cinemas	False
B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name O O O B_rating_value O O	The Mystery of the Brass Bound Trunk deserves only a 1 star rating.	False
O O O B_artist I_artist O O B_year O	Can I hear tod ashley music from 1953 ?	False
O B_rating_value B_rating_unit O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_object_part_of_series_type	give 1 points to The Duel: Pakistan on the Flight Path of American Power saga	False
O O O B_object_type O B_object_name I_object_name	search for a painting of The Wannadies	False
O B_playlist I_playlist I_playlist B_music_item O B_playlist_owner O	insert Rock Me UP song to my list	False
O O O B_object_name I_object_name I_object_name I_object_name	Look for the American Journal of Sociology	False
O O O O O O O B_spatial_relation B_country O B_timeRange I_timeRange I_timeRange O	Let me get reservations at a place neighboring Indonesia on August the nineteenth .	False
O B_movie_type I_movie_type O O O O B_location_name I_location_name	what animated movies can i see at Malco Theatres	False
O O B_restaurant_type O B_timeRange I_timeRange B_spatial_relation I_spatial_relation O O B_country I_country O	Book a restaurant for august fourth not far from the Marshall Islands .	False
O O O O O O B_restaurant_type O B_party_size_number O B_spatial_relation I_spatial_relation I_spatial_relation I_spatial_relation O B_poi I_poi	I need a reservation for a coffeehouse with nine people within the same area as Midland Park	False
O O O O O O B_object_name O	Is there any creative work for Heterocycles ?	False
O B_movie_type O B_object_type I_object_type O O B_spatial_relation	find films with movie schedules that are nearby	False
O B_genre	Play pop	False
O O O B_entity_name I_entity_name I_entity_name I_entity_name I_entity_name O B_playlist_owner B_playlist O	Can you put in person at carnegie hall on my winter playlist	False
O O O O O O O O B_restaurant_type O B_country O B_party_size_description I_party_size_description I_party_size_description I_party_size_description	I need to book a table at a bar in Micronesia for tia, madeline and estela	False
O O O B_timeRange O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi	What's the weather now in Salmon Lake State Park	False
B_object_select O O B_rating_value O O B_best_rating O O B_object_type	this is rated 5 out of 6 for an essay	False
O O B_object_name I_object_name I_object_name I_object_name I_object_name B_object_type	play the What I Need to Do soundtrack	False
O O O B_music_item B_track I_track I_track I_track	Play me the track Mama Liked The Roses	False
O B_entity_name I_entity_name I_entity_name O B_playlist I_playlist O	Put Lullaby of Birdland onto fusion fest .	False
O O O O B_movie_name I_movie_name I_movie_name I_movie_name O	Where can I see Young Goethe in Love ?	False
O O O O O B_city	what is the forecast for Swain	False
O O B_restaurant_type O B_country O B_party_size_number O B_restaurant_name I_restaurant_name I_restaurant_name	book a restaurant in Anguilla for one at National Coney Island	False
O O O O O B_object_part_of_series_type B_object_name I_object_name I_object_name I_object_name B_rating_value B_rating_unit	I want to give the chronicle Zombie Bums from Uranus 3 points	False
O B_entity_name I_entity_name I_entity_name I_entity_name I_entity_name O O B_playlist I_playlist I_playlist I_playlist O	Add tour generación rbd en vivo to the roadrunner rec new releases playlist.	False
O O B_entity_name I_entity_name I_entity_name I_entity_name O O O O O B_playlist I_playlist	I want novena on a nocturn added to the playlist called Gold Edition	False
O O O O B_movie_type B_spatial_relation I_spatial_relation I_spatial_relation O	Give me showtimes for films in the neighbourhood .	False
O O O O O B_artist I_artist B_music_item O	I want to hear some Bill Black chant music	False
O B_movie_type O O O B_location_name I_location_name I_location_name	What films are playing at Great Escape Theatres	False
O O O O O B_party_size_number O B_spatial_relation I_spatial_relation I_spatial_relation I_spatial_relation O B_poi I_poi I_poi I_poi	Please book a table for 6 people in the same area as Bedford Park Blvd-Lehman College	False
O O B_playlist O O O B_music_item	add to laundry playlist with this song	False
O O O O B_object_name I_object_name	Where can I find Appalachian Journey	False
O O O O O O O O O O O B_city O B_timeRange O O O O O B_state O	I need to know what the weather will be like in Gradyville at breakfast , in the state of Colorado .	False
O O O O B_restaurant_name I_restaurant_name I_restaurant_name O B_party_size_number O B_timeRange I_timeRange I_timeRange	Book a table at Grecian Coffee House for 7 on Apr. 7th, 2024	False
O B_genre O B_service	Play bebob on Iheart	False
O O O O O B_condition_description O B_city	Is it supposed to be stormy in Seagraves	False
O B_year O O B_artist I_artist I_artist	Play fifties music by Ahmed Abdul Malik	False
O O O O O O B_timeRange I_timeRange I_timeRange O B_city I_city B_state	What will the weather be like May the 10th in Rocky Boy WI	False
O B_artist O B_playlist	Add daigo to indietronic	False
O B_object_select B_object_part_of_series_type B_rating_value B_rating_unit O O B_best_rating O	Give this series three points out of 6 .	False
O O O O B_service I_service	Please play something on Last Fm	False
O B_movie_type I_movie_type O O O B_location_name I_location_name	what animated movies are playing at Fox Theatres	False
O O O O B_party_size_number O O B_country I_country I_country I_country O	Book a table for nine people in Svalbard and Jan Mayen .	False
O B_object_type I_object_type O B_location_name I_location_name	show movie schedule in MJR Theatres	False
O O O O O B_music_item O B_artist I_artist I_artist O B_playlist_owner B_playlist I_playlist O	I want to add a song by w c clark to my nerding around playlist	False
O O B_playlist_owner B_playlist I_playlist I_playlist O O B_music_item O B_artist I_artist	Add to my Rumba y más playlist the song by haley scarnato	False
O O B_restaurant_name I_restaurant_name O	Book the Bobcat Bite .	False
O O B_object_select B_object_type O B_rating_value O B_best_rating	I rate this essay a four of 6	False
O O O B_service O O O B_music_item O B_year O B_artist I_artist O	Can you use Pandora to play a soundtrack from 1999 by David Sitek ?	False
O B_object_name I_object_name I_object_name O	Find Half Cut Tea .	False
O B_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist O	Put No Mystery into my Punk Essentials playlist.	False
O B_object_name I_object_name B_rating_value O B_best_rating	rate The Crossing 3 of 6	False
O O B_music_item B_track B_artist I_artist	Play the track Pocahontas John Farnham	False
O B_track I_track I_track I_track I_track O B_service	play The Song Remains The Same with Pandora	False
O O O O O B_condition_temperature B_current_location	Tell me when it'll be hotter here	False
O O O B_spatial_relation B_timeRange I_timeRange I_timeRange I_timeRange O B_country I_country	Show the forecast nearby in twenty two minutes in French Polynesia	False
O O B_object_type B_object_name I_object_name I_object_name I_object_name I_object_name	find the painting The Adventures of Teddy Ruxpin	False
O O B_object_type I_object_type O B_location_name I_location_name	show me movie times for Southern Theatres	False
O B_entity_name I_entity_name I_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist O	add El valle del Jarama to my working day playlist	False
O O B_object_type I_object_type O	Find the movie schedule .	False
O O O O B_geographic_poi I_geographic_poi I_geographic_poi B_timeRange I_timeRange I_timeRange	What's the weather in Ecola State Park in three minutes	False
O O O O O O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi	What does it feel like in East Cove National Wildlife Refuge	False
O B_object_select B_object_type B_rating_value O O B_best_rating B_rating_unit	Rate this essay two out of 6 stars	False
O B_object_select B_object_type O O O O O O O B_rating_value O	The current book i'm reading is only worthy of a 3 .	False
O B_movie_type I_movie_type O O B_location_name I_location_name	What animated movies are at Dipson Theatres	False
B_object_select O O B_rating_value O B_object_type	this is a 1 star textbook	False
O O O B_condition_description O B_timeRange I_timeRange O B_city B_country	Will it be cloudy by five PM in Gobler Jersey	False
O O O O O O B_playlist O	I wish to listen to some instrumental music.	False
O O B_music_item O B_playlist_owner B_playlist I_playlist I_playlist O	Put this album on my wine & dine playlist	False
O B_artist I_artist	play Soheila Zaland	False
O O B_movie_name I_movie_name I_movie_name I_movie_name O	When does Of Stars and Men play?	False
O O O O B_condition_description O B_timeRange O B_city I_city O B_state	Will there be a snowstorm this weekend in Bear River , Arizona	False
O O O O O O B_spatial_relation B_poi B_restaurant_type O O O O B_party_size_number	I'd like to eat at a neighboring downtown restaurant with a party of 2	False
O O O B_movie_name I_movie_name I_movie_name O O O B_spatial_relation B_object_location_type O	What time is Stranger in Town playing at the nearest cinema ?	False
O O O O B_party_size_number O O B_restaurant_type O B_state	book a table for 6 at a restaurant in Nebraska	False
O O B_genre O	Play some bass music.	False
O B_music_item O B_playlist_owner B_playlist I_playlist	Add artist to my working day	False
O O O O O B_object_type O B_object_name I_object_name O	can you get me the trailer of The Multiversity ?	False
O O B_sort B_music_item O B_artist I_artist O B_service	Play the newest melody by Cisco Adler on pandora	False
O O O O O O O O O B_movie_name I_movie_name O	Can you let me know where I can watch The Nest ?	False
O O O B_year O B_service O	Play music from 1969 on lastfm .	False
O B_entity_name O B_playlist_owner B_playlist I_playlist I_playlist I_playlist I_playlist I_playlist O	Play Suus to my the funny thing about football is playlist	False
O O B_artist I_artist O O B_playlist I_playlist	I want maximilian mutzke added to Acoustic Concentration	False
O O O O B_object_name I_object_name	I need work of Father Dearest	False
O O O B_music_item O O B_year	Play me a song from the fourties	False
O O O O O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_object_type O	Can you find me the Back When I Knew It All album ?	False
O B_object_name I_object_name I_object_name I_object_name O O B_object_type I_object_type	find Bells Break Their Towers , a video game	False
O B_object_select B_object_part_of_series_type O B_rating_value	Rate this series a 5	False
O O O B_sort B_restaurant_type O B_party_size_number B_spatial_relation O B_city B_state	Take me a top-rated restaurant for nine close to Westfield Delaware	False
O B_object_type B_object_select O O O B_rating_value B_rating_unit	the essay following should only rate two points	False
O O B_restaurant_type O B_party_size_description I_party_size_description I_party_size_description O B_timeRange I_timeRange I_timeRange I_timeRange	book a pub for helen and miriam in nine years from now	False
O O B_genre O O B_service	play some Classical music on Spotify	False
O B_music_item O O O B_playlist_owner B_playlist I_playlist I_playlist O	this tune should go on my coffee table jazz playlist	False
O B_object_select B_object_type B_rating_value B_rating_unit O	Give this textbook 3 stars .	False
O O O O B_party_size_number O O B_cuisine I_cuisine B_restaurant_type	book a spot for 1 at a south american restaurant	False
O O O O O O B_object_type I_object_type	I want to see the local movie times	False
O O O O O O B_restaurant_type O O B_served_dish I_served_dish B_spatial_relation I_spatial_relation O B_country O O O O O B_party_size_number B_timeRange I_timeRange I_timeRange I_timeRange O	I would like to find a cafe that serves grilled meat close by in Tunisia and need a table for 2 one second from now .	False
O O O B_spatial_relation B_object_location_type O B_movie_name I_movie_name I_movie_name I_movie_name	What is the nearest cinema playing The Hour of Temptation	False
O O B_genre O	Play some soul music	False
O B_music_item O B_artist I_artist I_artist	play them by Guy-manuel De Homem-christo	False
O O O O O O O B_playlist I_playlist I_playlist O	Can you play me songs from the Estado de ánimo playlist?	False
O O B_object_select B_object_type O B_rating_value O	Give the current album a five .	False
O O O B_party_size_number O B_restaurant_type O O B_served_dish	Book spot for eight at bar that serves potée	False
