labels	text	cls
O O O B_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Im Verbund der Spaten-Löwenbräu Gruppe produziert sie alle Biere der Gruppe : Spaten , Franziskaner , Löwenbräu sowie Beck ' s , letztere hauptsächlich für den Vertrieb in Süddeutschland und den Export nach Südeuropa .	False
O O O O O O O O O O O O O O O O B_LOC O O O O O O O O	Nach Ablauf der Saison 2003/04 - Kamara waren insgesamt sechs Meisterschaftstore gelungen - musste der FC Modena jedoch wieder in die Serie B absteigen .	False
O O O O O O O O O O O O O O O B_LOC O O	Betroffen sind in Australien sowohl in menschlicher Obhut gehaltene Ziegensittiche als auch die Bestände auf Norfolk Island .	False
O O O O O O O O O O O B_PER O O O O B_LOC O O O O O O O O	Der Erlös geht dieses Jahr zu gleichen Teilen an das Kinderhaus Saatmann in Weiershagen und die Oberbergische Krebs-Krankenhilfe für Kinder und Erwachsene in Oberbantenberg .	False
O O O O O O O O O O O O O O O O B_LOC O O O O	Ferner verkehren die einzigen beiden japanischen Obus-Linien unterirdisch – der Kanden Tunnel Trolleybus teilweise und der Tateyama Tunnel Trolleybus komplett .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O B_LOC O	Jg . , Heft 37 , S. 881–887 , Breslau 1935. Der Kendeng ist ein karger und wenig besiedelter Gebirgszug an der Südküste Javas und „ Bau und Bild der Insel Java “ Zeitschrift der Gesellschaft für Erdkunde zu Berlin .	False
O O O B_LOC O O O O O O O O O O O O O	Heute existiert die Okanagan Nation Alliance , die die Stammesgruppen auf beiden Seiten der Grenze vertritt .	False
O O O O O O O O O O O O O O O O B_LOC O O	Beck , München 1989 , ISBN 3-406-33624-8 * Gerhard Taddey ( Hrsg. ) : Lexikon der deutschen Geschichte .	False
O O O O O O O O O O O O B_LOC B_LOC O O	"Dafür müssten die Mainzer aber einen "" Heimdreier "" gegen die Spvgg Greuther Fürth einfahren ."	False
O O O O O O O O O O O B_LOC O O O O O O O O	Anschließend studierte er von 1836 bis 1841 Rechtswissenschaften an der Universität Leipzig und promovierte 1842 zum Dr . jur ..	False
O O O O O O B_ORG O O O O O O O O O O O O O	Über eine mögliche Aufnahme in das Guinness-Buch der Rekorde sollen dessen Herausgeber nun aufgrund eines Videos der Corrida entscheiden .	False
O O O O O O B_LOC O O O O O O O O O O O O O O	DIW korrigiert Wachstumsprognose nach oben Das Deutsche Institut für Wirtschaftsforschung in Berlin wird in Kürze seine Wachstumsprognose nach oben korrigieren .	False
O O O O O O B_LOC O O O O O O O O O O	Für dieses Messezentrum der Region Mittlerer Oberrhein musste ein Teil des bislang dort betriebenen Flugplatzes weichen .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O	Die Stadt hat einen eigenen Bahnhof an der South Western Main Line und war früher Umsteigebahnhof für die Strecke nach Swanage , die heute von der Museums-Dampfeisenbahn der Swanage Railway betrieben wird .	False
O O O O O O O O B_PER B_LOC O O O O O O O O	Von 1960 bis 1964 studierte er an der Karl-Marx-Universität Leipzig ( KMUL ) und wurde 1964 Diplom-Historiker .	False
O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O	"Die "" Roten Teufel "" unterlagen mit 1:2 ( 0:0 ) im Nachholspiel gegen Eintracht Frankfurt und warten damit seit nunmehr 13 Partien auf einen Sieg ."	False
O B_OTH I_OTH O O O O O O O O O O O O O O O	Der Dow Jones Industrial legte gut 2 % zu und schloss bei einem Stand von 9962 Zählern .	False
O B_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Inspector Barnaby ) verwendet das Theremin ( gespielt von Celia Sheen ) fast durchgehend , besonders solistisch in der Titelmusik und dürfte somit die umfangreichste Anwendung in der Fernsehmusik sein .	False
O O O O O O O O B_LOC O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O B_LOC O O	Band 1 : November 1918 - November 1923. Pfälzische Verlags-Anstalt , Landau/Pfalz 1992 , ISBN 3-87629-164-X * Gerhard Gräber , Matthias Spindler : Die Pfalzbefreier : Volkes Zorn und Staatsgewalt im bewaffneten Kampf gegen den pfälzischen Separatismus 1923/24.	False
O O O B_PER O O O O O O O O O	Damals verfügte die Michelsen Werft mit einem kleinen Hafen über einen Seeanschluss .	False
O O O O O O B_LOC O O O O O O B_LOC O O	Im Niedersachsen-Derby zitterte sich die MEG Göttingen zu einem 79 :78 gegen die Artland Dragons .	False
O O O O O O O B_LOC O O O O O O O O O O O	Auch Dong Energy hält den Einsatz von Rügener Kreide für die Rauchgasentschwefelung im geplanten Lubminer Kraftwerk für möglich .	False
O O O B_PER I_PER O B_ORG O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Geurt Imanse : Van Gogh bis Cobra : Holländische Malerei 1880–1950 , Hatje , 1980 , S. 88 Im Gegensatz zu den anderen blieb er aber ein typischer Ateliermaler , der im Freien nur Skizzen erstellte .	False
O O B_LOC O O O O O O O O	ANALYSE : Deutsche Bank belässt United Technologies auf ' Buy '	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O	"Der 75-Jährige , eine Schlüsselperson im deutschen Parteispendenskandal , habe sich am Sonntagnachmittag auf dem Weg von Ottawa nach Toronto befunden , um sich dort in Auslieferungshaft zu begeben , berichtete die "" Frankfurter Rundschau "" ."	False
O O B_LOC I_LOC I_LOC O O O O O O O B_LOC I_LOC I_LOC O O O O	Bank of New South Wales , 1883 Das Gebäude der Bank of New South Wales wurde 1883 entworfen .	False
O O O O O O O O O O O O O O O O O O O O B_LOC O O	Verlag W. Kohlhammer , Stuttgart 1984 , Seite 136 bis 162 * Dieter Mertens Württemberg , In : Handbuch der Baden-Württembergischen Geschichte .	False
O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	19. Jahrhundert Die Alte Brücke 1845 ( Stahlstich von Jakob Ludwig August Buhl nach Vorlage von Jakob Fürchtegott Dielmann ) Alte Brücke auf dem Ravenstein-Plan , 1861 1848 wurde für die Main-Neckar-Bahn eine zweite Brücke über den Main gebaut .	False
O O O O O B_PER O O O O O O O O O O O O O	( In der Erstauflage des Goldmann Verlags sammelt Lautloser Wolf gerade Feuerholz , als sich der Angriff ereignet .	False
O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O	"In zwei Teilen widmet sich die ZDF-Doku "" Afrikas Schätze "" den Reichtümern des schwarzen Kontinents und der Frage , wie sie gerechter verteilt werden könnten ."	False
O O O O O O O O O O O O O O O O O O O O B_LOC O O	Wie gut dieser Rat ist , wollten Tobias Raupach und seine Kollegen von der Abteilung Kardiologie und Pneumologie der Universitätsklinik Göttingen erfahren .	False
O B_LOC O O O O O O O O	Die Deutsche Telekom übernimmt den Internet- Zahlungsdienstleister Click&Buy komplett .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O	"Das Vertrauen in die soziale Marktwirtschaft könne nur wieder hergestellt werden , wenn die Fehler der Vergangenheit auch ordentlich aufgearbeitet würden , sagte CSU-Generalsekretär Alexander Dobrindt dem "" Hamburger Abendblatt "" ( Mittwochsausgabe ) ."	False
O B_LOC O O O O O B_LOC O O O O O O O O O O O O O O	Then Swänska Argus ( alt-schwedisch für Der Schwedische Argus ) war eine vom Schriftsteller und Historiker Olof von Dalin herausgegebene Wochenzeitschrift .	False
O O O O O O O B_PER O O O	Das musste auch der große Turnierfavorit beim Spengler Cup erfahren .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O	"Die vermutlichen künftigen Eigentümer rund um das von Telefonica angeführte Konsortium intensivieren laut einem Bericht der "" Financial Times "" ihre Suche nach einer neuen Führungsriege für Telecom Italia ."	False
O O O O O O O O O O O O O O O O O O B_LOC O	Das Singen verliert in unserer Gesellschaft immer mehr an Attraktivität , wissen Franz und Tobias Woletz vom Liederkranz Essingen .	False
B_PER O O O O O O O O O O O O O O O O	Wiley & Sons gibt es bereits seit 200 Jahren und ist trotzdem immer noch sehr unbekannt .	False
O O O B_LOC O O O O O O O O O O O O O O O O O O	Auch bei den Commonwealth Games war McGee erfolgreich , schon 1994 gewann er Gold in der Einerverfolgung sowie in der Mannschaftsverfolgung .	False
O O O O O O O O O O B_LOC B_LOC O O O O O O	Bundestrainer Joachim Löw hat Nationalstürmer Lukas Podolski vom deutschen Meister Bayern München für dessen aktuelle Leistungen gelobt .	False
O O O O O O O O O B_LOC O O O O O O O O O O O O O O O	Am 20. Dezember 1830 erkannten die europäischen Großmächte im Londoner Protokoll die belgische Unabhängigkeit mit der Auflage der strikten Neutralität des neuen Königreichs an .	False
O O O O O O O O O O B_LOC O O O O O O O O O	Damit wurde versucht , sie zu einem Instrument der „ Polnischen Vereinigten Arbeiterpartei “ ( PZPR ) zu machen .	False
O O O O O O O B_PER I_PER O O O O O O O O O O O O O O O O O O O	Das Kaiserforum , S 66/67 , Verlag Ferdinand Berger , Wien 1941 . Die Statue Apotheose des Prinzen Eugen von Balthasar Permoser steht heute im Unteren Belvedere .	False
O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O	Der Landesbetrieb Straßenbau NRW gibt bekannt , dass der Arbeitsbereich zwischen der Anschlussstelle Bomig und Vollmerhausen in der Regel die Sperrung der rechten Fahrspur erforderlich macht .	False
O O O O O O O O O O O O O O O B_LOC O O O	Nach Ende der Saison wurde er gemeinsam mit anderen Spielern für Reggie Leach an die California Seals abgegeben .	False
O O O O O O O O B_ORG O O O O O O	Den Spurt auf Tempo 100 erledigt der neue MINI Cooper D in 9,9 Sekunden .	False
O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O	""" Die Nachfrage war in den letzten Wochen extrem hoch "" , sagte die Geschäftsführerin Pharmazie bei der Bundesvereinigung Deutscher Apothekerverbände ( ABDA ) , Christiane Eckert-Lill , am Donnerstag ."	False
O O O O O O O O O O O O O O O O O B_OTH I_OTH O O O O	Es gibt kein Gebot , das ohne Wenn und Aber unterschriftsreif ist , sagte Sprecher Thomas Schulz Dow Jones Newswires auf Anfrage .	False
O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O	Die noch heute vielfach rezipierte Amerikastudie „ De la démocratie en Amérique “ ( 2 Bde . , Paris 1835/1840 ) des Politikers und Publizisten Alexis de Tocqueville gilt als Grundlage der Theorie vom American Exceptionalism .	False
O O O O O O O O O O O O O B_LOC O O O O O O O O O O O	Die Zunge rausstrecken – wie Kreisläufer Einar Ingi Hrafnsson – will die HSG Nordhorn-Lingen der Konkurrenz im Kampf um die Qualifikation zur 2. Handball-Bundesliga .	False
O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O	Bis um 12.32 Uhr MESZ verliert der SMI 0,4 % bzw 23 Punkte auf 6.466 . wallstreet :online bietet Redakteuren , Agenturen und Unternehmen die Möglichkeit , Kommentare , Analysen und Nachrichten auf www.wallstreet-online.de zu veröffentlichen .	False
O O O O O O B_PER I_PER O O	Hallesche Beiträge zur Europäischen Aufklärung 23. Max Niemeyer Verlag .	False
O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O	Bastei-Verlag Gustav H. Lübbe GmbH , Bergisch Gladbach 1985 . ISBN 3-404-10579-6 Auch hier soll der Anastasia die Verbindungen zur sizilianischen Cosa Nostra hergestellt haben .	False
O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O	""" Bonus-Zertifikate sind ein sehr einfaches und transparentes Produkt , das dem Anleger einen echten Mehrwert liefert "" , sieht Steffen Scheuble von der Deutschen Bank den Grund für den wachsenden Zuspruch ."	False
B_PER O O O O O O O O O O O O O O O O O	Barnes & Noble braucht einen Retter Eine schöne Zeit , aber vielleicht schon bald nur noch Erinnerung .	False
O O O O O O O O O O O O O O O O O O B_LOC O	Berlin - Der am 24. Juli zurückgetretene Lance Armstrong erwägt nach US-Presseberichten 2006 eine Rückkehr zur Tour de France .	False
O O O O O O O B_PER B_PER O O O	Der französische Supermarktbetreiber war von UBS und Merrill Lynch hochgestuft worden .	False
O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O	Am 24. Juli 2009 wurde das Gran Telescopio Canarias ( GTC oder auch GRANTECAN ) durch den spanischen König Juan Carlos und Königin Sophia eingeweiht und nahm den regulären Beobachtungsbetrieb auf .	False
O O O O B_PER O O O O O O O O O O B_PER O O O O O O O O O O O O O O O O O	Die Abenaki in Saint Francis wurde offiziellen Dokumenten zufolge als Sokoki und Abenaki von Saint Francis bezeichnet , bevor es um 1990 üblich wurde , die gesamte Gruppe als Abenaki zu bezeichnen .	False
O O O O O O O O O B_LOC O O	Nun ist Olaf Kölzig so richtig angekommen in der Deutschen Eishockey-Liga .	False
O O O B_LOC O O O O O O O	Derzeit betreibt die Südwestdeutsche Verkehrs AG eine Buslinie nach Müllheim .	False
O O O O B_LOC O O O O O O O O O O O O O O O	Die Prognose der Pekinger Asian Development Bank fällt mit einem Plus von 9,5 bis 9,6 Prozent etwas konservativer aus .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_ORG O O	Im Jahre 2000 war Abstract Rude auf der Cater to the DJ-Compilation von Fat Jack vertreten und brachte zusammen mit Aceyalone als The A-Team das Album Who framed the A-Team heraus .	False
O O O O O O O O B_PER I_PER I_PER O O O O O O O O O B_PER I_PER O O	Das Auditorium erhält dann aufgrund einer Spende der S. Mark Taper Foundation in Höhe von zwei Millionen US-Dollar den Namen Amelia Taper Auditorium .	False
O O O O O O O O B_PER O O	Das Adlertor ist heute der Haupteingang zur Fürst Fugger Privatbank .	False
O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O	Er wurde 1934 mit der Leitung der Abteilungen „ Landjahr “ und „ Lehrerbildung “ im Reichs- und Preußischen Ministerium für Wissenschaft , Erziehung und Volksbildung in Berlin beauftragt .	False
O O B_LOC O O O O O O O O	Die Allianz-Tochter Dresdner Bank streicht bis 2008 knapp 2500 Stellen .	False
O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O	Literatur * Alois Holtmeyer , Die Bau- und Kunstdenkmäler im Regierungsbezirk Kassel , Bd . VI , Marburg , 1923 : Bis heute das unangefochtene Standardwerk * Dehio : Hessen , München 1982 , S.472ff .	False
O O O O O O B_LOC O O O O O O O O O O	Beim Hantieren mit alten Warnknallkörpern der Deutschen Bahn ist am Dienstagabend ein 23-Jähriger lebensgefährlich verletzt worden .	False
O O O O O B_LOC O O O O O O O O O O O	Gut , dass sich die Essen Motor Show allem anderen als der automobilen Sachlichkeit verschrieben hat .	False
O O O O O O O O O B_LOC O O O O O O O O O O O	Dämpfende Wirkungen werden auch der geplanten Zinserhöhung durch die Europäische Zentralbank nachgesagt , die nicht alle Ökonomen für richtig halten .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O	Die erste wissenschaftliche Beschreibung des Phänomens stammt von George Martin Lees ( 1927 ) , der auch den Begriff „ Salzgletscher “ prägte George Martin Lees : Salzgletscher in Persien .	False
O O O O O O O O B_PER O O O O O O O O O O O O	Die Leitung verblieb jedoch bei der Dr . Senckenbergischen Stiftung , deren Vorsitzender in Personalunion auch den Bürgerhospital e.V. leitete .	False
O O O O O O O O O O O B_LOC O O O O O O O O	Im Viertelfinal-Rückspiel setzten sich die « Zebras » gegen den Liga-Konkurrenten Rhein-Neckar Löwen mit 31:30 ( 12:13 ) durch .	False
O O O O O O O B_LOC O O O O O O O O	Siehe auch : Geschichte des Christentums in Österreich Literatur * * Helga Kirchberger : Emerich .	False
O O O O O O O O O B_PER O O O O O O O O O O O O O O O O O O O O O B_PER O O O	"Der KI.KA zeigt am 12. Dezember den Spielfilm "" Winky will ein Pferd "" ( BR ) und eine Woche später in einer Premiere die Fortsetzung des Abenteuers "" Wo ist Winkys Pferd ? """	False
O O B_LOC O O O O O O O O O O O O O O O O	Das Oberlandesgericht Stuttgart hat nun dennoch entschieden , Christian Klar Anfang nächsten Jahres auf freien Fuß zu setzen .	False
O O O O O B_LOC O O O O O O O O O O O O	Die Liga wurde ursprünglich vom Österreichischen Basketballverband durchgeführt , seit 1998 existiert die Liga als eigener Verein .	False
O O O O O O O O O O O O B_LOC O O O O	Eine Konfrontation soll nach Ansicht Wolfs vermieden werden , teilte die Stadtverwaltung Weimar am Donnerstag mit .	False
O O O O O O O O O O O O O O O O O B_LOC O O O O	Die letzten Platten des Labels erschienen im Januar 1937. Ein paar Monate später wurde ARC an das Columbia Broadcasting System verkauft .	False
O O O B_LOC O O O O O O O O O O O O O O	In Folge des Italienisch-Türkischen Krieges wurden die Inseln im April und Mai 1912 durch italienische Truppen besetzt .	False
O O O O O O O O O O B_LOC O O O	"Ihren "" Keinohrhasen "" lichtete Ulrike Anders aus Dortmund im Schwerter Wald ab ."	False
O O O O O O O O O B_LOC O O O	Für Krisenbewältiger Armin Veh werden die Probleme des VfB Stuttgart zur Extrem-Herausforderung .	False
O O O O B_LOC O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O	Geschichte Der Vorläufer des Argentinischen Tageblatts , der Argentinische Bote , wurde 1874 von Johann Alemann , einem Einwanderer aus der Schweiz , als Kommunikationsmedium für die Siedler der Provinz Santa Fe gegründet .	False
O B_ORG O O O O O O O O O O O O	Die AEG-Schnellbahn A.G . plante eine Hoch- und Untergrundbahn von dort nach Rixdorf .	False
O O O O O O O O O O O O B_LOC O O O O O O	Schon am Sonnabend ( 14 Uhr ) tritt Vizemeister Club an der Alster in der bayerischen Landeshauptstadt an .	False
O O O O O O O O O O O O O O O O O O O O O O O B_LOC O	Mainzer Rose zwei Spiele gesperrt Ebenfalls wegen unsportlichen Verhaltens muss der Bielefelder Petr Gabriel ein Spiel aussetzen und fehlt damit gegen Hertha BSC Berlin .	False
O B_LOC O O O O O O O O O O O O O O O	Der Chiemsee Reggae Cruise mit der Band Jahcoustix & Dubios Neighbourhood wurde am 24. August veranstaltet .	False
O O O O O O O O O B_LOC O O O O O O O	Die auf der Bühne versammelten zehn Instrumentalisten des Klangforum Wien wurden von Stefan Asbury minuziös dirigiert .	False
O O O O O O O O O O O O B_PER I_PER I_PER O O	Zum Beispiel gibt es Karibiknächte oder die Dinner Cruise „ Sound of W. A. Mozart “ .	False
O O O O O O O O O O B_LOC O O O O O O O O O	Auch der erfolgsverwöhnte legendäre Investor Buffett hatte mit seiner Holding Berkshire Hathaway in der Finanzkrise herbe Verluste hinnehmen müssen .	False
O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O	1534 erreichte Jörg III. von Perkheim bei König Ferdinand I , auf Verlangen der Einwohner von Offenhausen und seiner Fürbitte für das ihm untertänige Dorf , die Erhebung zum Markt .	False
O O O O O O O O B_LOC O O O O O O O O O O O O O O	Der Bau fiel mit dem Tod Dietrich von Gemmingen 1414 zusammen , der 1407 den Jakob von Stein gehörenden Teil Heimsheims kaufte .	False
O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O	Im 15. Jahrhundert findet sich die Ortsherrschaft geteilt zwischen den Herren von Rechberg-Hohenrechberg-Kellmünz und Ulmer Patriziern ; später war Kirchberg teilweise auch im Besitz der Herrschaft Oberbalzheim .	False
O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O	Fast drei Stunden sitzen die Politiker von Bund , Ländern und Gemeinden mit den Vertretern der diversen islamischen Organisationen im Charlottenburger Schloss beieinander , eine Stunde länger als ursprünglich geplant .	False
O O O O B_LOC O O O O O O O O O O O O O	An der Einmündung der Königsberger Straße übersah er einen von rechts kommenden 45jährigen Einbecker mit seinem Motorrad .	False
O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Wie die « Los Angeles Times » berichtete , bietet die Schauspielerin ihre Villa mit drei Schlaf- und Badezimmern , Swimmingpool und einem Blick über Los Angeles für knapp 1,6 Millionen Dollar ( 1,2 Millionen Euro ) zum Verkauf an .	False
O B_LOC B_LOC O O O O O O O O	Die Sindlinger Mainbrücke wurde als Teil der Südumgehung Höchsts gebaut .	False
O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O	"Doch dann meldete sich nach dem 3:1-Sieg von Hertha BSC gegen den Deutschen Meister VfB Stuttgart doch noch ein Reporter aus der Tiefe des Raumes und fragte : "" Herr Favre , es wurde zuletzt sehr viel vom System Favre geschrieben und gesprochen ."	False
O O O O B_LOC O O O O O O O O O	Das United Internet Team Germany steht vor dem Aus ( Foto : AFP )	False
O O O B_ORG B_LOC O O O O O O O O O O O	Bei der neuen Sparkasse Rhein-Neckar Nord stößt die jetzt getroffene Regelung jedenfalls auf große Zustimmung .	False
O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O	Am Ende hieß es 20:14 für die HSG Blexen/Nordenham , die damit nicht nur den zweiten Vergleich mit dem WHV innerhalb von 14 Tagen gewann , sondern den Jadestädterinnen auch den wichtigen achten Tabellenplatz abjagte .	False
O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O	""" Ich würde es sehr bedauern , wenn es weiterhin bei dieser Entscheidung bliebe "" , sagte Unionsfraktionschef Volker Kauder ( CDU ) der "" Passauer Neuen Presse "" .Doch der bleibt hart ."	False
O O O O O O O O O O O O O O O B_LOC O O O O O	Seit dem 26. Mai 1994 steht sie unter Denkmalschutz und wurde in die Denkmalliste des Thüringischen Landesamtes für Denkmalpflege aufgenommen .	False
O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O	Zu dieser Minderheit zählte auch der Amtmann von Monheim und „ Inwohner zur Dickhenburg “ , Johann von Etzbach , der lutherische Prediger versprach , aber reformierte berief und dadurch diese und die ganze Bevölkerung in große Schwierigkeiten brachte .	False
O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O	Aber selbst dies reichte für die von Wilhelm für die Krönung bezahlte Summe von 4.000 Kölner Mark und 3.000 Mark Sterling nicht aus , so dass Rudolf noch seine Krone für 1.050 Mark verpfänden musste .	False
O O O O O B_LOC I_LOC O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O	( 1988 ) *Manhunter : New York ( 1988 ) *Manhunter 2 : San Francisco ( 1989 ) * King ' s Quest IV wurde gleichzeitig in AGI- und SCI-Versionen produziert und veröffentlicht .	False
O O O O O O O O O O O B_LOC O	"Eckhard Fuhr preist die Ausstellung "" Arme Schweine "" im Schloss Neuhardenberg ."	False
O O O O O O B_LOC O O O O O O O O O O O O O O O O	Schon bald nach dem Ende der Weimar Republik und der Machtübernahme durch Adolf Hitler drängen die Militärs auf die Wiedereinführung der Wehrpflicht .	False
O O O O O O B_LOC O O O O O O O O O O O O O O	Der innenpolitische Sprecher der CDU-Fraktion im Berliner Abgeordnetenhaus , Frank Henkel , wirft Körting sogar Panikmache und unverantwortliches Handeln vor .	False
O O O O O O O B_LOC O O B_PER O O O O O O O O O O O O O O	Am 6. April 2008 wurde am Theater Aachen die Kammeroper Nijinskys Tagebuch für zwei Sänger , zwei Schauspieler , zwei Tänzer und Instrumente uraufgeführt .	False
O O O O O O O O O O O O B_LOC B_LOC O O	Sein Periplus ( Fahrtenbericht ) ist innerhalb einer griechischen Handschrift des Codex Palatinus Graecus überliefert .	False
O O O O O O O O O O O O O O O O O B_PER O O O O O O O O O O O O	Nach den Dreharbeiten hungerte er sich sofort zehn Kilogramm herunter , damit er für seine Jockey-Rolle in Seabiscuit – Mit dem Willen zum Erfolg möglichst dünn und leicht wirkte .	False
O O O O O B_PER O O O O O O O O O O O O O O O O O O	1927 zum Zeitpunkt ihres letzten Stanley Cup Gewinns , hatte keine andere Mannschaft mehr Titel und mehr Hall of Famers als die Senators .	False
O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O	Die NPD wollte 2005 einen Untersuchungsausschuss zu den Vorgängen um die Landesbank Sachsen einrichten , was aber scheiterte , da sie von den anderen Fraktionen keine Stimmen für ihren Antrag erhielt .	False
O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O	Mit Arminia Bielefeld spielte er in der Saison 1999/2000 erstmals in der Bundesliga , allerdings stieg er mit der Arminia nach einem Jahr wieder in die 2. Liga ab .	False
O O O O O O B_LOC O O O O O O O O O O O O O	In der Berufung vor der Zentralspruchkammer Nord-Württemberg wurde Waldmann am 10. Oktober 1949 schließlich als „ Mitläufer “ eingestuft .	False
O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O	ALLGEMEIN : Die Mitgliederversammlung des Deutschen Olympischen Sportbundes ( DOSB ) beschließt in Rostock erstmals seit 1978 eine Beitragserhöhung und hebt den Satz von 11 auf künftig 18 Cent an .	False
O O O O O O B_LOC O O O O O O	Als riesigen Gewinn für den Musikverein Sannerz bezeichnete Fuchs Dirigent Christophe Szykulla .	False
O O O B_LOC O O O O O O O O O O O O O O O O O O O	"Gegenüber der "" Berliner Zeitung "" ( Dienstagsausgabe ) nannte der Abgeordnete ein solches Selbstauflösungsrecht eine "" zeitgemäße Modernisierung des Grundgesetzes "" ."	False
O O O O O O B_LOC O O O O O O O O	30. April 2010 : Die Flughafen Zürich AG hat eine Prüfung ihrer Unternehmensstruktur vorgenommen .	False
O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O	Das Konjunkturpaket müsse am Freitag in seiner jetzigen Form und ohne neue Verzögerungen verabschiedet werden , sagte er der „ Augsburger Allgemeinen “ laut Vorabbericht .	False
O O O O B_LOC O O O O O O B_LOC O O O O O O O O O O O O O O O O	"Der Milliardenpoker um MTU Friedrichshafen ist nach einem Bericht der "" Frankfurter Allgemeinen Sonntagszeitung "" entschieden : Demnach verkauft DaimlerChrysler die Tochtergesellschaft an die schwedische Investorengruppe EQT ."	False
O O O O O O O O O O O O O O O O O O O B_LOC O B_LOC O O O O O O O O O O O O B_LOC O B_LOC O	Wohnturm der Burg Dattenberg Im Jahre 1331 gelangte die Burg als Lehen des Erzstifts Köln den Ritter Rollmann von Sinzig zu Ahrenthal , Rollman und sein Sohn Heinrich nannten sich nun : Herr von Ahrenthal und Dadenberg .	False
O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O	"Wir fördern nicht nur Spitzen- , sondern auch Breitensport und dazu gehört das Sportabzeichen "" , begründete Philipp Licht von der Kreissparkasse Reutlingen das finanzielle Engagement für den Sportbund ."	False
O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O	Dem Ausschuss der Regionen in Brüssel gehörte Mernizka als Vertreter des Landtages NRW von 1995 bis 2000 , ab 1998 als stellv . Mitglied an .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_ORG O O O O	Chronologie der Angriffe Diese Chronologie stellt eine Zusammenfassung der Ereignisse dar , wie sie in einem ca. 50 Seiten umfassenden Teil des Dokuments „ Parlamentarischer Untersuchungsausschuss zu den Ereignissen um die ZAST “ beschrieben sind .	False
O O O O O O O O O O O O O O O O O O O B_LOC O O O	Am 12. März 1938 marschierten nach der Abdankung von Kanzler Kurt Schuschnigg tags zuvor auch in Dornbirn Truppen der Deutschen Wehrmacht ein .	False
O O O O B_LOC O O O O O O O O O O B_PER I_PER I_PER O O B_LOC O	( Hrsg. ) : Fränkische Plastik am Ende eines goldenen Zeitalters : Werke des Hofbildhauers Johann Peter Wagner im Landkreis Haßberge .	False
O O O O O O O O B_LOC O O	In Ruit gibt es eine Landeskirchliche Gemeinschaft des Württembergischen Brüderbundes .	False
O O O O O O O O O O O O O O O B_LOC O O O O O O O O	Die meisten unterklassigen Teilnehmer schieden in dieser Saison bereits frühzeitig aus ; mit En Avant Guingamp überstand nur eine einzige Amateurmannschaft das Sechzehntelfinale .	False
