labels	text	cls
O O O O O O U_device_type O O B_house_place L_house_place	play the health show on the television in the living room	False
O U_app_name O O O O	open pandora and play top hits	False
O O O O O O O O	i want to listen to today 's hits	True
O O O O	open the radio app	True
O O B_radio_name I_radio_name L_radio_name	play any country music station	False
O O O O U_media_type	announce a comment in facebook	False
O O U_media_type O B_business_name L_business_name O O O O O O O O O	write a tweet telling macy 's that they should be shutting down instead of jcpenney	False
O O U_media_type O U_business_name O O O	send a tweet to tmobile for rude employees	False
U_media_type O O O O O B_business_name L_business_name	tweet my complaint and mention this costumer service	False
O U_media_type O O O O O O O O O O O O O	please tweet waited sixty five minutes for a table at tgi fridays never going back	False
O O O U_business_name	two thumbs down @companyname	False
O U_media_type O O O O O O O O O O O	please tweet for me about the bad service rended by the taj restaurant	False
O O O O O O U_media_type	heading to gym please post to facebook	False
O O O O O	change my status to chillin	True
O U_media_type O O O O O O O O	open twitter and add complaint on doctor patel 's feed	False
U_media_type O O O B_business_name L_business_name	tweet a complaint to local municipality	False
O O U_media_type O U_business_name O O	send a tweet about sonys volume issues	False
U_media_type O U_business_name O O O O O O O O O	tweet to mcdonalds saying that i found a hair in their burger	False
O O O O U_business_name	have a moan at easyjet	False
O O B_media_type L_media_type O O O O O	go to social media and post the following status	False
U_media_type O O B_business_name I_business_name I_business_name L_business_name	tweet complaint to american eagle customer service	False
U_media_type O O O O O O O O O O B_business_name L_business_name	tweet this tweet coffee was too hot and at this company costa coffee	False
U_media_type O O O O O O	tweet long wait time and unprofessional employees	False
O O O U_event_name O O O U_media_type	please post happy birthday usa on my newsfeed	False
O O U_media_type O O O O U_event_name O O O U_place_name	bring up facebook and wish a happy birthday to the country usa	False
U_media_type B_business_name L_business_name O O O O O O O O O O	tweet british airways that my last flight from chicago to london was delayed	False
O O O B_business_name L_business_name	send report to consumer service	False
O O O O B_media_type L_media_type O	take me to the huffington post website	False
O O O U_business_name	start complaint to walmart	False
O O O O O O O B_business_name I_business_name L_business_name	log a complaint about smart tv to sony customer service	False
O B_business_name L_business_name O O O O	let wendy 's know i hate them	False
U_media_type O O O	tweet my current location	False
O O O U_business_name O O O O	customer service from microsoft never called me back	False
O O O O	fraud in weighing products	True
O O O O O O O U_media_type	post the following as a status on facebook	False
O O B_business_name L_business_name	complain about walmart service	False
U_media_type O O O U_business_name	tweet bad day at starbucks	False
O O O O U_media_type	post this on my facebook	False
O B_personal_info L_personal_info O U_media_type	place family phone on instagram	False
O O O O B_business_name L_business_name	write a complaint to best buy	False
O O U_media_type O O	post a facebook status engaged	False
O O O O O O O O O U_media_type	i would like to make a post on times twitter	False
O O B_business_name L_business_name O O U_media_type	complaint on service provider on my twitter	False
U_media_type U_business_name O O O O O O O O	tweet starbucks and say that the customer service is awful	False
U_media_type O O O U_business_name	tweet a complaint to comcast	False
U_media_type U_business_name O O O O O O	tweet kohls about the cleanliness of their store	False
O U_business_name O	open hershey twitter	False
O O U_person O O O O O	please tell kmart they sent the wrong item	False
O O O O O	please write up a compliant	True
O O O O O O O O U_media_type O O O O	hi olly post my last clicked photo on facebook with title marry christmas	False
U_media_type U_business_name O O O O O O O	tweet @wendys that i do n't like their product	False
O U_business_name O O U_media_type O O O O O O O O	tell apple in a tweet that their batteries do n't hold enough charge	False
O U_media_type O U_business_name	send tweet to wallmart	False
U_media_type O O	tweet a complaint	False
U_media_type B_business_name I_business_name I_business_name L_business_name O O O O O O O	tweet paula deen 's restaurant that the line is always too long	False
U_media_type O O O O O O O O	tweet for me the complaint about drainage choke up	False
U_media_type O O O U_business_name	tweet error log to samsung	False
O O O O U_media_type	please submit status to facebook	False
U_media_type O B_business_name L_business_name O O O O O O O	tweet at united airlines i 'm angry you lost my bags	False
O U_media_type O O	use facebook to post	False
U_media_type O O O O O U_business_name	tweet your waiting time sucks tag koc	False
O O O B_person L_person O O O O U_media_type O	listening song of arijit singh post it on my facebook account	False
O O O O O	bring up a complaint form	True
O O U_media_type O B_business_name L_business_name O O O	write a tweet to burger king expressing my disapproval	False
O O O U_media_type O U_business_name O O O O O O O O O O O O O O O O O O O	this is a tweet for comcast if i have my internet and phone service from you and it goes out how can i contact you	False
U_media_type O O O B_business_name L_business_name	tweet my complaint to @consumer service	False
O O O O U_media_type O	post this to my facebook lol	False
U_media_type B_business_name I_business_name I_business_name L_business_name O O O	tweet freedom pop customer service i am dissatisfied	False
O O O O	i have a complaint	True
U_media_type O O O O O B_business_name L_business_name	tweet I 'm complaining about to consumer service	False
O O O O O O U_business_name	pull up the complaint website for starbucks	False
U_media_type O O B_business_name L_business_name	tweet complaint to consumer service	False
O O O O O O O O U_media_type	can you upload my latest selfie in my instagram	False
O U_media_type O B_business_name L_business_name O O O O O O O	send tweet to united airlines i 'm angry you lost my bags	False
O U_media_type O O O	please tweet the following complaint	False
O O O O O B_personal_info L_personal_info O U_business_name	i want to see the twitter handler of samsung	False
U_media_type O O O O O O O	tweet for me the complaint about drainage work	False
U_media_type O O O O U_business_name	tweet a disgusted face about mcdonalds	False
U_media_type B_business_name I_business_name I_business_name I_business_name L_business_name O O O O O O O O O O O O	tweet insight cable 's customer service and tell them i have been waiting on hold for thirty minutes	False
O O U_media_type O O O O O O O O O	post to facebook at the spa yay with a smiley face emoticon	False
U_media_type U_business_name O O O O O O O O O O O O O	tweet @bobburgers they screwed up my order and i had to wait an extra hour	False
O O U_media_type O O O	post to facebook I 'm home	False
U_media_type U_business_name O O O O O O O O	tweet walmart and tell them their customer service is horrible	False
O O O O O U_relation	send a complaint to my boss	False
O O U_business_name	complain to philips	False
U_media_type O O O U_business_name O O	tweet my complaint on targets customer service	False
U_media_type O B_business_name L_business_name O O O O O O O O	tweet to consumer service that they should strive to be more accommodating	False
O O O O O O U_media_type	tweet i am doing well on twitter	False
O O O O U_business_name O O	send this message to @microsoft on twitter	False
O U_media_type O O O B_business_name I_business_name I_business_name L_business_name	please tweet the following to radisson hotels customer service	False
U_media_type O O B_business_name I_business_name L_business_name	tweet complaint to sony consumer service	False
U_media_type B_business_name L_business_name O O O O O O O O O	tweet the president and tell him he 's doing a horrible job	False
O O O U_media_type O U_business_name	send a snotty tweet to bbc	False
O O O O O O O O O O O	please send a complaint about my horrible experience with a company	True
O O O O B_business_name I_business_name L_business_name U_media_type	write this complaint to comcasts customer service twitter	False
O U_media_type O	new twitter message	False
U_media_type O O B_business_name L_business_name	tweet complaint to amazon products	False
O O U_media_type O O O O O	tell my facebook group that i 've arrived	False
U_media_type O O O U_business_name O O O O	tweet a complaint to apple about my iphone seven	False
U_media_type U_business_name O O O O O O	tweet @phohouse your server was rude # badpho	False
O O O O O O	i need to submit a complaint	True
O U_media_type O O O O O O B_business_name L_business_name	open twitter type my complaint and post to @consumer service	False
U_media_type B_business_name L_business_name O O O O O	tweet consumer service that the quantity is wrong	False
O O U_media_type O U_business_name O O O O O	send a tweet to kroger about being overcharged for groceries	False
O U_media_type O U_business_name O O O O O O O O O	send twitter to mattel that they need to stop making toys in china	False
O O U_media_type O O O O O O O O O O O O O O	post a tweet as follows very bad follow up by abc company not satisfied in my account	False
O O O O O O O O O O	it would be nice if you post status for me	True
O O U_media_type O U_business_name O O O	send a tweet to kroger about spoiled milk	False
O O U_media_type O O O O	bring up twitter to target customer service	False
O O O O O O	tell company their service is bad	True
O O O O O U_business_name	please send a complaint to someone	False
O U_business_name O O O O O	tell comcast their customer service is slow	False
U_media_type B_business_name L_business_name O O O O O O O O O	tweet consumer service that i am very disappointed with my recent interaction	False
O O U_media_type O O O	write a tweet to this company	False
O O O O O	post complaint about service a	True
O B_business_name L_business_name O O O O O O	let national grid know the power is out again	False
U_business_name O O O O O O O O O O O	@nikesupport i need some assistance regarding some shoes i bought last week	False
O O O O O O O O O O O O O O	hello my item which i bought from some one has gone out of order	True
O O O O O U_media_type	please post so bored to facebook	False
O U_media_type O O O B_business_name L_business_name O O O O O O O O	send tweet via message to cardinal cafe and tell them their customer service is outstanding	False
O O U_media_type O O O O O O O O O	send a tweet about my complaint on my truck to consumer digest	False
O O O O O O B_business_name I_business_name L_business_name	post that i am going to woodland shoe store	False
O O O U_business_name O O O O O O O	can you contact samsung and say my washer is on fire	False
O O U_media_type O O	post a facebook status update	False
O O U_media_type O B_business_name I_business_name L_business_name O O O O O O	send a tweet to amazon customer service that the package was delivered late	False
B_business_name L_business_name O U_media_type O O	customer service complaint tweet the following	False
O O U_media_type O U_business_name O O O O O	send a tweet to safeway about water in my gas	False
O O U_media_type	send a tweet	False
O O O O O U_media_type	please retweet this post on twitter	False
U_media_type U_business_name O O O O O O O O O	tweet comcast and tell them that their service is down again	False
O O O U_media_type O B_business_name L_business_name	please negative response tweet on daikin service	False
U_media_type O U_business_name O O O O	tweet at koc your waiting time sucks	False
U_media_type B_business_name I_business_name L_business_name O O O O O O O O O	tweet real donald trump that angela merkel will not shake his hand anymore	False
U_media_type B_business_name L_business_name O O O O O O O	tweet consumer service that the goods are of low quality	False
O O U_media_type O O O O O	post to twitter got a hectic day ahead	False
U_media_type O	tweet complaint	False
U_media_type O O O	tweet the current temperature	False
O O O O U_media_type	post this pic to facebook	False
U_media_type O O O O O O O O	tweet my complaint about my truck to consumer digest	False
U_media_type O U_business_name O O O O O O	tweet to amazon about late delivery of my tv	False
O U_media_type O O O O O O B_business_name L_business_name	please tweet a complaint about slow service at applebee 's	False
O O O O O U_media_type	please post this picture on facebook	False
O O O	complain for cheating	True
O O O O O O O O O O O O	hello can you give the contact details for a particular service centre	True
O O O O O U_media_type	post i am happy to facebook	False
O O O O U_media_type	put this on my facebook	False
O O O O O O	what is the customer service feedback	True
O O O U_business_name O O O O	can you tweet lif about their app crashing	False
U_media_type B_business_name I_business_name L_business_name	tweet verizon customer service	False
O O O O O U_media_type	post the following status to facebook	False
U_media_type O O O U_business_name O O O	tweet a complaint to amazon about late shipment	False
U_media_type O O O B_business_name I_business_name I_business_name L_business_name	tweet a complaint to kohl 's customer service	False
O O U_media_type O O O	siri open twitter tweet @potus sucks	False
U_media_type O O U_business_name	tweet complaint to dominoes	False
O O U_media_type O B_business_name L_business_name	send a tweet to national grid	False
O O U_media_type O O	send a tweet to company	False
O O O O O O O O B_business_name I_business_name L_business_name	i would like to place a call to amazon customer service	False
O O O O U_media_type O B_business_name L_business_name	post a complaint via twitter to cvs pharmacy	False
O O O O O U_media_type O O O B_event_name I_event_name I_event_name L_event_name O O O O O O O	i would want you to tweet for me at india consumer complaints forum regarding the late delivery of gas cylinder	False
B_business_name L_business_name O	customer service complaint	False
U_media_type O O O	tweet something for me	False
O O U_media_type O U_business_name O O O O O	send a tweet to esurance to say i hate you	False
O O O O O O O U_media_type O O O O O U_place_name O U_relation O U_relation	hello google post my current status on twitter mentioning a great trip to paris with friends and family	False
O O O O O U_media_type O O O O O O B_weather_descriptor L_weather_descriptor	post a new status on facebook saying that i am enjoying the nice weather	False
O O O O U_media_type	please create a new tweet	False
O O U_media_type O U_business_name O O O O O O O O O	send a tweet to meijer tell them that they have the worst customer service	False
O O O O O U_media_type	can you put this on facebook	False
O O U_media_type U_person O O O O	post to twitter trump is such an ass	False
U_media_type O O O B_business_name I_business_name L_business_name	tweet a complaint to old navy website	False
U_media_type O O O O	tweet on the bad service	False
O O O O O U_media_type	please say the following on facebook	False
U_media_type B_business_name L_business_name	tweet consumer service	False
U_media_type O O B_business_name I_business_name I_business_name I_business_name L_business_name	tweet to the customer service account of starbucks	False
O O U_media_type O O O O O O U_business_name	write a tweet of complaint about my tv to samsung	False
O O O O O O O O	tell them that their lines were too long	True
O O O O U_media_type O U_business_name O O O O O	can you send a tweet to lif saying that their app crashed	False
U_media_type O O	tweet consumer complaint	False
U_media_type	snapchat	False
O O O O O O O U_media_type O B_business_name L_business_name	please add complaint about the service in tweet to olive garden	False
O O U_business_name O O O	complaint to dept for food quality	False
U_player_setting O O O O O O O B_media_type L_media_type	progress from the last paused point of my audio book	False
B_player_setting I_player_setting L_player_setting B_audiobook_name L_audiobook_name	go back to animal farm	False
O O O O B_audiobook_name L_audiobook_name O B_audiobook_author I_audiobook_author L_audiobook_author	play next episode of harry potter by j. k. rowling	False
U_player_setting B_audiobook_name I_audiobook_name L_audiobook_name	resume the two towers	False
B_player_setting L_player_setting O	start playing again	False
U_player_setting B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	resume lord of the rings	False
U_player_setting O O O O B_audiobook_name L_audiobook_name	resume the reading of the french lesson	False
U_player_setting O U_audiobook_name O	continue the smurfs book	False
O O B_player_setting L_player_setting B_audiobook_name L_audiobook_name	can you put on the giver	False
O O O	read that back	True
U_player_setting O O O U_audiobook_name O	start audio playback of twilight again	False
O O O O O B_audiobook_name I_audiobook_name L_audiobook_name	i want to finally read the mars trilogy	False
O O O O O O B_audiobook_name L_audiobook_name	pick up we left off on battle royale	False
O O O O O O O U_media_type	i would like to listen to my audiobook	False
O O O U_player_setting O B_time L_time	lets have a break for five minutes	False
U_player_setting B_audiobook_name I_audiobook_name L_audiobook_name U_media_type	resume the two towers audiobook	False
O O O O O O O O B_audiobook_name L_audiobook_name	can you play my favorite audio book of king kong	False
O O O O O B_audiobook_name L_audiobook_name O B_audiobook_author I_audiobook_author L_audiobook_author	i want to listen to treasure island by robert louis stevenson	False
U_player_setting B_audiobook_name I_audiobook_name L_audiobook_name	resume pride and prejudice	False
O B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name B_media_type L_media_type O O O O O O O	play the game of thrones audio book from the last chapter i was on	False
O O U_media_type O O O O O O O	play the book which i heard on some particular day	False
B_player_setting L_player_setting	stop play	False
O O O O O O B_media_type L_media_type	get me resume of newest release audio book	False
B_player_setting L_player_setting B_audiobook_name L_audiobook_name	keep playing secret garden	False
O O B_player_setting I_player_setting L_player_setting O U_media_type O U_player_setting	can you pause and rewind the audio then resume	False
O O O O U_media_type	play the last played audiobook	False
B_player_setting L_player_setting O B_audiobook_author L_audiobook_author U_media_type	start reading that alan partridge book	False
O B_audiobook_name L_audiobook_name B_time I_time L_time	play magic run after thirty min	False
U_player_setting O O O O O O O	resume play on my most recent audiobook selection	False
B_player_setting L_player_setting B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name O O O	start reading fifty shades of grey from chapter four	False
B_player_setting I_player_setting L_player_setting O B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	start chapter five of physics for future presidents	False
U_player_setting B_audiobook_name I_audiobook_name L_audiobook_name	continue pride and prejudice	False
U_player_setting U_media_type	resume audio	False
U_player_setting O O O O B_audiobook_author L_audiobook_author U_media_type O O	read some more of the daisy goodwin book for me	False
O O O O O B_media_type L_media_type	can you play my latest audio book	False
O U_audiobook_name U_media_type O O O O O	open harrypotter audiobook and play from last played	False
O U_media_type O U_audiobook_name	play audiobook of planets	False
U_player_setting O U_media_type O O O O O O O O O	resume my audiobook from the beginning of the last chapter i started	False
U_player_setting O O O U_media_type	resume the last played audiobook	False
U_player_setting O	open book	False
O B_audiobook_name I_audiobook_name L_audiobook_name O O	open the two towers and play	False
O O O O U_player_setting O B_time I_time L_time	i need a break start it after five minutes	False
U_player_setting O	resume playback	False
O O B_audiobook_name L_audiobook_name O O O O	pick up wuthering heights where we left off	False
U_media_type O	audio start	False
O U_player_setting B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	please restart the handmaid 's tale	False
O U_audiobook_name U_player_setting	book swan resume	False
U_player_setting B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	resume harry potter book four	False
U_player_setting O O B_audiobook_name L_audiobook_name	resume play of american gods	False
O B_audiobook_name I_audiobook_name L_audiobook_name	play pride and prejudice	False
B_player_setting I_player_setting I_player_setting I_player_setting I_player_setting L_player_setting O O O U_app_name	resume play where i left off in book on audible	False
O O U_audiobook_name O	play the twilight book	False
O O O O B_media_type L_media_type O O O O O O	play me a random audio book that has to do with love	False
O O B_player_setting L_player_setting O B_audiobook_name L_audiobook_name O O	can you put on the chuck palhunik audio book	False
O O O O B_player_setting L_player_setting O U_media_type O U_player_setting	i want you to fast forward the audio then resume	False
U_player_setting O O O B_audiobook_name I_audiobook_name L_audiobook_name	resume the playback of zanes se chronicles	False
U_player_setting	hold	False
B_player_setting L_player_setting B_audiobook_name I_audiobook_name L_audiobook_name	start over the book legacy	False
O O O	read to me	True
B_player_setting L_player_setting B_audiobook_name L_audiobook_name	resume playing the miniaturist	False
O O B_audiobook_name L_audiobook_name O O O O	open the davinci code where i left off	False
O O O O O B_audiobook_name L_audiobook_name O O O	open the books and play brains book from chap nine	False
B_player_setting I_player_setting I_player_setting L_player_setting O O B_media_type L_media_type	start from last time on my audio book	False
O O O O U_player_setting O U_media_type	i would like to continue my audiobook	False
U_player_setting O O O B_media_type L_media_type	resuming playing my current audio book	False
U_player_setting O O	pause the book	False
U_player_setting O O O O O O	resume the audiobook i listened to last	False
O B_audiobook_name L_audiobook_name O B_audiobook_author L_audiobook_author	play the client by john grisham	False
O U_media_type B_audiobook_name L_audiobook_name	play audiobook snow white	False
U_player_setting O O O O O O O	resume the playback of a child called it	False
U_player_setting U_media_type O	continue audiobook playback	False
U_player_setting U_media_type O	resume audiobook please	False
U_player_setting B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	resume the art of war	False
U_player_setting O O O B_audiobook_name I_audiobook_name L_audiobook_name	read me some more deadly death killers	False
O B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name O U_app_name	play fault in our stars on audible	False
O O O O O O O O O O O O	start playing from where i left off on the goblet of fire	True
U_player_setting O B_audiobook_name L_audiobook_name O O	start my bible study book again	False
O U_media_type	play audio	False
O U_media_type U_media_type	play album audiobook	False
O U_app_name O U_player_setting O O O O O O O O	open audible and continue playing the book that i was listening to	False
B_player_setting L_player_setting O O O O	continue playing where I left off	False
U_player_setting O O O U_audiobook_name	start chapter seven of alma	False
O O O O O O O U_audiobook_name	continue from where we left off in divergent	False
O B_player_setting L_player_setting B_audiobook_name I_audiobook_name L_audiobook_name	please continue reading the hunger games	False
O B_audiobook_name I_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	play seven habits of effective people	False
O O O U_media_type	play my bookmarked audiobook	False
O O	play audiobook	True
U_player_setting O O U_media_type O	continue with my audiobook please	False
O O B_time I_time L_time	play it after five minutes	False
O U_media_type O	start audiobook again	False
U_player_setting B_audiobook_name L_audiobook_name O O O O O O O O O O	resume harry potter from the place i have stopped listening to last time	False
O U_player_setting O B_media_type L_media_type O	please pause this audio book now	False
B_player_setting L_player_setting B_audiobook_name I_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	put on the god of small things	False
B_player_setting L_player_setting O B_audiobook_name I_audiobook_name L_audiobook_name	continue playing my book of vitamins	False
O O O U_media_type O O O O O	list me the audiobooks i have already listened to	False
U_player_setting B_audiobook_name I_audiobook_name L_audiobook_name	resume mind reading book	False
U_player_setting B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	resume harry potter book five	False
U_player_setting O	resume audiobook	False
U_player_setting O O U_media_type	resume last played audiobook	False
U_player_setting U_audiobook_name	resume inkheart	False
O O U_media_type	play this audiobook	False
O U_media_type O O O O	play audiobook where we left off	False
O B_audiobook_name I_audiobook_name L_audiobook_name	open the two towers	False
O O B_audiobook_name L_audiobook_name	play the davinci code	False
O O O O O O O	please play back some important points summary	True
U_player_setting O B_media_type L_media_type O O O O O	start my audio book from where i left off	False
O B_audiobook_name L_audiobook_name	play the circle	False
O U_media_type O U_audiobook_name	play audiobook of jacob	False
O O U_player_setting U_media_type B_audiobook_name L_audiobook_name	can you continue audiobook the circle	False
O B_player_setting L_player_setting U_media_type	please continue reading audiobook	False
O O O U_media_type U_list_name O O O O B_media_type L_media_type O O O O O O O O O	base on my audiobook collection get me recommendation related audio book i should listen get and play me the resume	False
U_player_setting U_audiobook_name	resume story	False
O U_audiobook_name O	book swan play	False
O O O O O B_audiobook_name I_audiobook_name L_audiobook_name O B_audiobook_author L_audiobook_author	i want to listen to be more chill by ned vizzini	False
B_player_setting L_player_setting O B_audiobook_name I_audiobook_name L_audiobook_name	go back to the midnight series	False
O O O O U_media_type	please play recently paused audio	False
O B_audiobook_name L_audiobook_name	play little women	False
O B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	play biography of jackie kennedy	False
O O O U_media_type	play recently added audiobook	False
O O O B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	can you play hunt for red october	False
O B_audiobook_name I_audiobook_name L_audiobook_name	play the scarlet letter	False
B_player_setting L_player_setting O	start reading book	False
O B_audiobook_name L_audiobook_name U_media_type	play sam harris audiobook	False
U_player_setting B_audiobook_name L_audiobook_name O O O O O O O	resume joes book from where i left off last time	False
O O O	play my book	True
O O O B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	lets listen to hunt for read october	False
U_player_setting O U_media_type B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	restart the audiobook heaven is for real	False
U_player_setting B_audiobook_author L_audiobook_author U_media_type	restart bill nye book	False
O B_audiobook_name L_audiobook_name	play animal farm	False
O B_audiobook_name I_audiobook_name L_audiobook_name O B_audiobook_author I_audiobook_author L_audiobook_author	play the time machine by h g wells	False
O O O U_media_type	continue playing my audiobook	False
O U_player_setting O O O U_media_type	please resume this playback in audiobook	False
U_player_setting O U_media_type O B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	read the audiobook of war of the roses	False
O O O O O O O U_date	play the program where i left off yesterday	False
O O	play book	True
O O O O O U_media_type B_audiobook_name L_audiobook_name	i want to play the audiobook good grief	False
B_player_setting L_player_setting O U_audiobook_name	begin again book swan	False
B_player_setting L_player_setting B_audiobook_name I_audiobook_name L_audiobook_name	keep playing war and peace	False
O O O O O U_media_type	please play this playback on audiobook	False
B_player_setting L_player_setting B_audiobook_name L_audiobook_name	start playing the hobbit	False
U_player_setting O O B_audiobook_name I_audiobook_name L_audiobook_name	resume audio book history of rome	False
O O O O O O B_media_type L_media_type B_date L_date	get me resume of best seller audio book this month	False
O O B_audiobook_name L_audiobook_name O O O O O O O O	play me harry potter from the place i last stopped listening on	False
B_player_setting L_player_setting O O U_media_type	resume playing the current audiobook	False
O O O O O O O O O O O O O O O	i want to hear the book written by the mother of the shooter at columbine	True
O B_audiobook_name L_audiobook_name O O O O O	play wuthering heights from where i left off	False
O O O O U_player_setting O O U_media_type	i would like to start this new audiobook	False
U_player_setting B_audiobook_author L_audiobook_author B_audiobook_name L_audiobook_name	playback tom clancy splinter cell	False
O B_audiobook_name L_audiobook_name U_media_type	open davinci code audiobook	False
O O U_player_setting O U_media_type	can you pause the audio	False
O O U_app_name O O B_player_setting L_player_setting	please open audible app and resume play	False
U_player_setting U_audiobook_name O O O O O	start dune from where i left off	False
O O O O O O O O	please repeat the last sentence from that book	True
U_player_setting B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	resume harry potter book one	False
U_player_setting B_audiobook_name L_audiobook_name	restart american gods	False
O O U_audiobook_name U_media_type	start play johns audiobook	False
U_player_setting O O O U_audiobook_name	resume audio playback of twilight	False
O B_player_setting L_player_setting B_audiobook_name L_audiobook_name O B_audiobook_author L_audiobook_author	please continue playing odd thomas by dean koontz	False
U_player_setting U_media_type	stop audiobook	False
U_player_setting O U_media_type	pause the audiobook	False
O O O U_player_setting B_audiobook_name I_audiobook_name L_audiobook_name B_player_setting I_player_setting I_player_setting L_player_setting	i want to start war and peace where i left off	False
O O O O O U_media_type O O O O	look for this playback in audiobook and play for me	False
U_player_setting B_audiobook_name I_audiobook_name L_audiobook_name	resume war and peace	False
O B_audiobook_name L_audiobook_name O	play the jungle book	False
O O U_media_type O O	play this audiobook for me	False
B_player_setting L_player_setting B_audiobook_name I_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	resume playing you are joking mr feynman	False
O B_audiobook_name I_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	play the god of small things	False
O O O U_player_setting O O O O O O O B_media_type L_media_type	i want to resume where i last left off in my audio book	False
O B_audiobook_name I_audiobook_name L_audiobook_name	play the two towers	False
U_player_setting O O O O O O O O O B_audiobook_name I_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	start the audiobook file for where i left off in a tale of two cities	False
O O O B_media_type L_media_type O O B_audiobook_name I_audiobook_name L_audiobook_name O O O O O	find me an audio book version of ready player one and play it for me	False
B_player_setting L_player_setting O U_media_type B_audiobook_name I_audiobook_name I_audiobook_name L_audiobook_name	begin playing the audiobook beauty and the beast	False
O O U_media_type U_audiobook_name O O	play the audiobook swan from first	False
O U_media_type	open audiobook	False
U_player_setting U_media_type O	resume audiobook playback	False
O O O	decrease the volume	True
O O B_change_amount L_change_amount	lower volume to half	False
O O O B_change_amount I_change_amount L_change_amount	decrease the volume to ten percent	False
O O O O O O	could you please lower your volume	True
O O O O	turn down the speakers	True
O O O O O O	please slow down volume of speaker	True
O O U_device_type O O O O	start the radio now on low volume	False
O O O B_change_amount L_change_amount	set the volume to low	False
O O O O	lessen the speaker volume	True
O O O O O	please speak quieter to me	True
O O O O O	can you turn that down	True
O O O O	please reduce the sound	True
O O O O	slow the volume speaker	True
O O O O	you 're too loud	True
O O O	talk quieter please	True
O O O	down the volume	True
O	quieter	True
O O O O O	no no turn it down	True
O O O O O O O O	please change the volume low of the speakers	True
O O O B_device_type L_device_type	lower volume of music player	False
O O O O O	please turn the volume down	True
O O	lower volume	True
O B_change_amount L_change_amount	decrease twenty percent	False
O O O O O O O O O O O	it 's really loud can you please turn the music down	True
O O O B_change_amount L_change_amount	decrease the volume to ten	False
O O O O	turn down the sound	True
O	down	True
O O O O	please lower music volume	True
O O O O	turn down the volume	True
O O O O O	please lower the speaker volume	True
O O O	decrease speaker volume	True
O O O O O O O	i want to slow down my speaker	True
O O O B_change_amount L_change_amount	turn down volume twenty percent	False
O O	too loud	True
O O	turn_down speakers	True
O O O O O O O O O	your volume is too high please repeat that lower	True
O O	speak quieter	True
O O O	speak softer please	True
O O O O O O O	I need the volume to be quieter	True
O O O B_change_amount L_change_amount	lower the volume ten percent	False
O O O O	make the volume lower	True
O O O O O	slow down the speaker volume	True
O O	lower audio	True
O O O O	cut down the volume	True
O O O O O	decrease volume to very soft	True
O O O	low the volume	True
O O O	lower speaker volume	True
O O O O O O O	turn off the bass from the audio	True
O O O O	Please lower the volume	True
O O O O	turn speaker volume down	True
O O O O O O O O O O	please adjust the speakers to a lower more comfortable level	True
O O O O O O	lower the volume on the speakers	True
O O O O O	please turn down the volume	True
O O O O	turn the volume down	True
O O O O O O O	turn the volume down a little please	True
O O	decrease volume	True
O O O	lower the speakers	True
O O O O O O	lower the volume of the speakers	True
O O O O	lower your volume please	True
O O O O	turn down media volume	True
O O O	lower the volume	True
O O O O O B_device_type L_device_type	please decrease the volume of music player	False
O O O O B_change_amount I_change_amount L_change_amount	turn the speakers down to five percent	False
O O O O	lower the volume please	True
O O O O O O O	can you make it a little quieter	True
O O O O O O	lower all volume on speakers please	True
O O	volume down	True
O O O O O	please reduce the speaker volume	True
O O O O O	can you speak quieter please	True
O O O O	turn the music lower	True
O O O	speaker volume decrease	True
O	softer	True
O O O O O	that 's helpful , .	True
O O O O O O O	that 's perfect , musch appreciated .	True
O O O O O	thank you so much .	True
O O O O O O O O O	fantastic job , you did well , olly .	True
O O O O O O O O O O	perfect work , you 've done well , olly .	True
O O O O O O	appreciate your helping , olly .	True
O O O O O O O O	it is great one , thank you .	True
O O O O O O	you did awesome job , .	True
O O O O O O O O	that 's wonderful work , thank you .	True
O O O O O O O O O O	you 've done it right thank you so much .	True
O O O O O O O O O O O	you helped a lot , i appreciate it , olly .	True
O O O O O O O	it 's useful , , olly .	True
O O O O O O O	you have done that correctly thanks .	True
O O O O O O O O	thanks , it 's perfect , olly .	True
